TABLE NO.  1
 NMROW       TVKA        TVV2        TVV3        TVCL        KA          V2          V3          CL          Q           IPRED       Y           DV          PRED        RES         WRES
  4.2700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  4.2354E-01  3.8982E-01  0.0000E+00  5.2090E-01  0.0000E+00  0.0000E+00
  4.2800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  3.8135E-01  4.3095E-01  0.0000E+00  4.7406E-01  0.0000E+00  0.0000E+00
  4.2900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  3.4353E-01  5.0331E-01  0.0000E+00  4.3164E-01  0.0000E+00  0.0000E+00
  4.3000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  3.1006E-01  2.4308E-01  0.0000E+00  3.9374E-01  0.0000E+00  0.0000E+00
  4.3100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  2.8071E-01  2.6197E-01  0.0000E+00  3.6019E-01  0.0000E+00  0.0000E+00
  4.3200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  2.5510E-01  3.5953E-01  0.0000E+00  3.3066E-01  0.0000E+00  0.0000E+00
  4.3300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  2.3283E-01  1.5308E-01  0.0000E+00  3.0476E-01  0.0000E+00  0.0000E+00
  4.3400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  2.1350E-01  3.2252E-01  0.0000E+00  2.8208E-01  0.0000E+00  0.0000E+00
  4.3500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.9669E-01  2.0283E-01  0.0000E+00  2.6221E-01  0.0000E+00  0.0000E+00
  4.3600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.8207E-01  1.6184E-01  0.0000E+00  2.4478E-01  0.0000E+00  0.0000E+00
  4.3700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.6931E-01  2.0433E-01  0.0000E+00  2.2944E-01  0.0000E+00  0.0000E+00
  4.3800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.5812E-01  1.8679E-01  0.0000E+00  2.1588E-01  0.0000E+00  0.0000E+00
  4.3900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.4827E-01  2.0738E-01  0.0000E+00  2.0385E-01  0.0000E+00  0.0000E+00
  4.4000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.3955E-01  2.2999E-01  0.0000E+00  1.9311E-01  0.0000E+00  0.0000E+00
  4.4100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.3178E-01  2.3170E-01  0.0000E+00  1.8348E-01  0.0000E+00  0.0000E+00
  4.4200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  4.3210E-01  3.9264E-01  0.0000E+00  5.0723E-01  0.0000E+00  0.0000E+00
  4.4300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  5.9154E-01  7.7089E-01  0.0000E+00  6.8348E-01  0.0000E+00  0.0000E+00
  4.4400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  6.6073E-01  4.9574E-01  0.0000E+00  7.6367E-01  0.0000E+00  0.0000E+00
  4.4500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  6.7382E-01  8.2431E-01  0.0000E+00  7.8300E-01  0.0000E+00  0.0000E+00
  4.4600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  6.5358E-01  4.7277E-01  0.0000E+00  7.6531E-01  0.0000E+00  0.0000E+00
  4.4700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  6.1497E-01  1.7002E-01  0.0000E+00  7.2653E-01  0.0000E+00  0.0000E+00
  4.4800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  5.6762E-01  4.8159E-01  0.0000E+00  6.7709E-01  0.0000E+00  0.0000E+00
  4.4900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  5.1757E-01  4.4201E-01  0.0000E+00  6.2368E-01  0.0000E+00  0.0000E+00
  4.5000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  4.6845E-01  5.9286E-01  0.0000E+00  5.7043E-01  0.0000E+00  0.0000E+00
  4.5100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  4.2231E-01  6.3673E-01  0.0000E+00  5.1976E-01  0.0000E+00  0.0000E+00
  4.5200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  3.8016E-01  4.6311E-01  0.0000E+00  4.7296E-01  0.0000E+00  0.0000E+00
  4.5300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  3.4238E-01  3.0191E-01  0.0000E+00  4.3057E-01  0.0000E+00  0.0000E+00
  4.5400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  3.0896E-01  4.6432E-01  0.0000E+00  3.9271E-01  0.0000E+00  0.0000E+00
  4.5500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  2.7964E-01  2.6328E-01  0.0000E+00  3.5919E-01  0.0000E+00  0.0000E+00
  4.5600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  2.5407E-01  2.0581E-01  0.0000E+00  3.2969E-01  0.0000E+00  0.0000E+00
  4.5700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  2.3184E-01  3.3660E-01  0.0000E+00  3.0383E-01  0.0000E+00  0.0000E+00
  4.5800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  2.1253E-01  2.8049E-01  0.0000E+00  2.8118E-01  0.0000E+00  0.0000E+00
  4.5900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.9577E-01  2.2945E-01  0.0000E+00  2.6134E-01  0.0000E+00  0.0000E+00
  4.6000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.8118E-01  2.5810E-01  0.0000E+00  2.4393E-01  0.0000E+00  0.0000E+00
  4.6100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.6844E-01  2.5378E-01  0.0000E+00  2.2862E-01  0.0000E+00  0.0000E+00
  4.6200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.5729E-01  1.4850E-01  0.0000E+00  2.1509E-01  0.0000E+00  0.0000E+00
  4.6300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.4746E-01  1.9970E-01  0.0000E+00  2.0308E-01  0.0000E+00  0.0000E+00
  4.6400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.3877E-01  1.8321E-01  0.0000E+00  1.9237E-01  0.0000E+00  0.0000E+00
  4.6500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.3103E-01  2.1198E-01  0.0000E+00  1.8276E-01  0.0000E+00  0.0000E+00
  4.6600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  4.3138E-01  5.7008E-01  0.0000E+00  5.0653E-01  0.0000E+00  0.0000E+00
  4.6700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  5.9084E-01  5.9211E-01  0.0000E+00  6.8281E-01  0.0000E+00  0.0000E+00
  4.6800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  6.6006E-01  8.4883E-01  0.0000E+00  7.6301E-01  0.0000E+00  0.0000E+00
  4.6900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  6.7317E-01  4.5173E-01  0.0000E+00  7.8237E-01  0.0000E+00  0.0000E+00
  4.7000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  6.5296E-01  5.5559E-01  0.0000E+00  7.6470E-01  0.0000E+00  0.0000E+00
  4.7100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  6.1437E-01  6.5003E-01  0.0000E+00  7.2594E-01  0.0000E+00  0.0000E+00
  4.7200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  5.6704E-01  4.2989E-01  0.0000E+00  6.7652E-01  0.0000E+00  0.0000E+00
  4.7300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  5.1701E-01  3.0399E-01  0.0000E+00  6.2313E-01  0.0000E+00  0.0000E+00
  4.7400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  4.6791E-01  4.1224E-01  0.0000E+00  5.6990E-01  0.0000E+00  0.0000E+00
  4.7500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  4.2178E-01  3.2797E-01  0.0000E+00  5.1925E-01  0.0000E+00  0.0000E+00
  4.7600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  3.7965E-01  2.0436E-01  0.0000E+00  4.7246E-01  0.0000E+00  0.0000E+00
  4.7700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  3.4189E-01  4.2259E-01  0.0000E+00  4.3009E-01  0.0000E+00  0.0000E+00
  4.7800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  3.0848E-01  2.9251E-01  0.0000E+00  3.9224E-01  0.0000E+00  0.0000E+00
  4.7900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  2.7918E-01  3.1829E-01  0.0000E+00  3.5873E-01  0.0000E+00  0.0000E+00
  4.8000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  2.5363E-01  2.6887E-01  0.0000E+00  3.2925E-01  0.0000E+00  0.0000E+00
  4.8100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  2.3141E-01  2.2997E-01  0.0000E+00  3.0340E-01  0.0000E+00  0.0000E+00
  4.8200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  2.1212E-01  1.4803E-01  0.0000E+00  2.8076E-01  0.0000E+00  0.0000E+00
  4.8300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.9537E-01  2.1866E-01  0.0000E+00  2.6094E-01  0.0000E+00  0.0000E+00
  4.8400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.8079E-01  1.8165E-01  0.0000E+00  2.4354E-01  0.0000E+00  0.0000E+00
  4.8500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.6807E-01  1.9497E-01  0.0000E+00  2.2824E-01  0.0000E+00  0.0000E+00
  4.8600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.5693E-01  1.1845E-01  0.0000E+00  2.1472E-01  0.0000E+00  0.0000E+00
  4.8700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.4712E-01  1.2041E-01  0.0000E+00  2.0273E-01  0.0000E+00  0.0000E+00
  4.8800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.3844E-01  1.3245E-01  0.0000E+00  1.9203E-01  0.0000E+00  0.0000E+00
  4.8900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.3071E-01  1.6952E-01  0.0000E+00  1.8243E-01  0.0000E+00  0.0000E+00
  4.9000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  4.3107E-01  3.6799E-01  0.0000E+00  5.0621E-01  0.0000E+00  0.0000E+00
  4.9100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  5.9055E-01  7.8303E-01  0.0000E+00  6.8250E-01  0.0000E+00  0.0000E+00
  4.9200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  6.5977E-01  5.9901E-01  0.0000E+00  7.6272E-01  0.0000E+00  0.0000E+00
  4.9300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  6.7290E-01  5.7841E-01  0.0000E+00  7.8208E-01  0.0000E+00  0.0000E+00
  4.9400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  6.5269E-01  7.1061E-01  0.0000E+00  7.6442E-01  0.0000E+00  0.0000E+00
  4.9500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  6.1411E-01  4.5911E-01  0.0000E+00  7.2566E-01  0.0000E+00  0.0000E+00
  4.9600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  5.6679E-01  5.2406E-01  0.0000E+00  6.7625E-01  0.0000E+00  0.0000E+00
  4.9700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  5.1677E-01  6.2164E-01  0.0000E+00  6.2287E-01  0.0000E+00  0.0000E+00
  4.9800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  4.6767E-01  4.6673E-01  0.0000E+00  5.6965E-01  0.0000E+00  0.0000E+00
  4.9900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  4.2156E-01  3.2756E-01  0.0000E+00  5.1901E-01  0.0000E+00  0.0000E+00
  5.0000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  3.7943E-01  3.7221E-01  0.0000E+00  4.7223E-01  0.0000E+00  0.0000E+00
  5.0100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  3.4168E-01  3.4873E-01  0.0000E+00  4.2986E-01  0.0000E+00  0.0000E+00
  5.0200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  3.0828E-01  3.4296E-01  0.0000E+00  3.9202E-01  0.0000E+00  0.0000E+00
  5.0300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  2.7899E-01  1.9608E-01  0.0000E+00  3.5852E-01  0.0000E+00  0.0000E+00
  5.0400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  2.5344E-01  2.3782E-01  0.0000E+00  3.2905E-01  0.0000E+00  0.0000E+00
  5.0500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  2.3123E-01  2.7340E-01  0.0000E+00  3.0320E-01  0.0000E+00  0.0000E+00
  5.0600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  2.1195E-01  2.7199E-01  0.0000E+00  2.8057E-01  0.0000E+00  0.0000E+00
  5.0700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.9520E-01  1.4768E-01  0.0000E+00  2.6075E-01  0.0000E+00  0.0000E+00
  5.0800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.8063E-01  1.4376E-01  0.0000E+00  2.4337E-01  0.0000E+00  0.0000E+00
  5.0900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.6792E-01  2.1871E-01  0.0000E+00  2.2807E-01  0.0000E+00  0.0000E+00
  5.1000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.5678E-01  1.3913E-01  0.0000E+00  2.1456E-01  0.0000E+00  0.0000E+00
  5.1100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.4697E-01  1.8030E-01  0.0000E+00  2.0257E-01  0.0000E+00  0.0000E+00
  5.1200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.3830E-01  6.7035E-02  0.0000E+00  1.9187E-01  0.0000E+00  0.0000E+00
  5.1300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.3057E-01  1.5347E-01  0.0000E+00  1.8228E-01  0.0000E+00  0.0000E+00
